,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
3443,"('propofol', 'en', 'emulsión')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3444,"('paciente', 'despierta')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3445,"('frente', 'al', 'diazepam')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3446,postincisional,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3447,intermedio-superficial,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3448,"('resistencia', 'vascular', 'sistémica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3449,"('mascarilla', 'laríngea', 'supreme')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3450,"('la', '72', 'h')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3451,"('comparativa', 'de', 'cuatro')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3452,"('al', 'patient', 'blood')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3453,"('para', 'hipertensión', 'reactiva')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3454,"('retiniana', 'macular', 'segmentada')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3455,"('la', 'valoración', 'anestésica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3456,"('el', 'simulador', 'universal')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3457,"('orotraqueal', 'a', 'ciega')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3458,"('dificultad', 'de', 'punción')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3459,"('sistema', 'nervoso', 'autonomo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3460,emphysematou,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3461,"('en', 'dolor', 'postoperatorio')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3462,"('el', 'control', 'preciso')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3463,"('aumenta', 'la', 'extensión')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3464,"('toro', 'con', 'stent')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3465,"('istologico', 'della', 'corteccia')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3466,"('paciente', 'critico')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3467,"('laxante', 'de', 'fosfato')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3468,"('primer', 'pilar')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3469,"('un', 'nuevo', 'profármaco')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3470,"('y', 'cirugäa', 'plástica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3471,"('índice', 'cardíaco')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3472,"('sangre', 'intra')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3473,"('para', 'uso', 'perioperatorio')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3474,"('sedación', 'necesaria')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3475,"('de', 'sangre', 'intra')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3476,"('anestesista', 'o', 'puede')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3477,"('má', 'epidural')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3478,"('estimación', 'del', 'decúbito')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3479,"('remifentanil', 'y', 'propofol')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3480,"('new', 'toy')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3481,"('problema', 'de', 'fisiopatología')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3482,"('breve', 'consideración', 'acerca')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3483,"('aguda', 'y', 'medida')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3484,"('control', 'preciso')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3485,"('criterio', 'de', 'reserva')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3486,managing,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3487,"('metabólico', 'de', 'oxígeno')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3488,"('diafragmático', 'y', 'utilidad')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3489,"('epidural', 'e', 'intratecal')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3490,"('preoperatoria', 'y', 'transfusión')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3491,"('yale', 'global', 'tic')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3492,"('fácil', 'y', 'complicada')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3493,"('respuesta', 'a', 'tre')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3494,"('bloqueo', 'caudal')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3495,"('médica', 'postoperatoria', 'precoz')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3496,"('la', 'yale', 'global')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3497,"('istologico', 'della')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3498,"('moral', 'y', 'objeción')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3499,"('autotransfusión', 'orthopat')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3500,"('nuevo', 'curarizante')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3501,"('hidroxietilalmidón', 'en', 'anestesia')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3502,"('s.', 'gil', 'vernet')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3503,"('atrapamiento', 'del', 'pudendo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3504,"('intratecal', 'administrada')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3505,"('colocación', 'del', 'craneostato')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3506,"('postoperatoria', 'con', 'técnica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3507,"('arpón', 'de', 'pesca')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3508,"('con', 'rocuronio', 'previene')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3509,"('incidencia', 'de', 'dolor')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3510,"('ausencia', 'de', 'poder')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3511,"('basilar', 'recanalizado')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3512,"('society', 'of', 'anesthesiologist')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3513,"('nuevo', 'profármaco')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3514,"('especial', 'al', 'bloqueo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3515,"('anestesiólogo', 'del', 'hospital')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3516,"('su', 'posible', 'introducción')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3517,"('bloqueo', 'intracavernoso')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3518,"('programa', 'de', 'polo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3519,"('en', 'premedicación', 'oral')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3520,"('fijación', 'de', 'tubo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3521,"('de', 'hombro', 'post')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3522,"('oxido', 'nitroso')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3523,"('prescripción', 'farmacológica', 'informatizada')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3524,brión,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3525,"('bloqueo', 'anestésico', 'epidural')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3526,"('cirugía', 'cardiovascular', 'infantil')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3527,"('serotonina', 'en', 'líquido')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3528,"('modificar', 'nuestro', 'enfoque')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3529,"('de', 'polo', 'posterior')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3530,"('continua', 'por', 'vía')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3531,"('nocturna', 'despué')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3532,"('la', 'american', 'society')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3533,"('postoperatorio', 'en', 'lactante')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3534,"('tre', 'técnica', 'anestésica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3535,"('detiene', 'el', 'trabajo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3536,"('escala', 'aspect')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3537,"('recanalizado', 'tra')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3538,"('desechable', 'soft', 'seal')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3539,"('músculo', 'corrugator')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3540,"('macintosh', 'y', 'airtraq')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3541,"('bloqueo', 'digital')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3542,epicentro,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3543,"('utilización', 'del', 'propofol')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3544,"('preparación', 'de', 'propofol')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3545,bromazepam,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3546,"('sedación', 'endovenosa')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3547,"('enfermería', 'en', 'anestesiología')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3548,"('hipoxemia', 'nocturna', 'despué')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3549,arteriografía-embolización,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3550,"('la', 'espirometría', 'incentiva')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3551,"('procedimiento', 'de', 'comprobación')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3552,"('reutilizable', 'lm', 'classic')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3553,"('inducción', 'anestésica', 'rápida')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3554,"('realizar', 'una', 'resonancia')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3555,"('levosimendán', 'disminuye')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3556,"('mediante', 'perfusión', 'epidural')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3557,"('anestésica', 'con', 'midazolam')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3558,pda,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3559,"('metadona', 'y', 'fentanilo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3560,"('urapidilo', 'en', 'anestesiología')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3561,supreme,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3562,"('una', 'aportación', 'má')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3563,"('la', 'fisioterapia', 'convencional')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3564,contamo,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3565,"('en', 'mujer', 'primigesta')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3566,"('midazolam-', 'difenhidramina')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3567,"('reutilizable', 'lm')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3568,"('técnica', 'anestésica', 'debemo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3569,"('aprotinina', 'y', 'empleo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3570,"('contra', 'analgesia', 'estándar')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3571,harvard,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3572,diazepam-fentanilo,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3573,"('intubación', 'laríngea')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3574,"('punta', 'sprotte', 'g27')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3575,díficil,1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3576,"('a', 'propofol', 'controlada')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3577,"('desechable', 'soft')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3578,"('utilizando', 'modelo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,True
3579,"('y', 'bucle', 'presión/volumen')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3580,"('en', 'infancia', 'indígena')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3581,"('anestesia', 'geriatrica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3582,"('ecocardiografía', 'transesofáigica', 'perioperatoria')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3583,"('oncológico', 'frente')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3584,"('macular', 'segmentada', 'usando')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3585,"('al', 'riesgo', 'quirúrgico')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3586,"('lo', 'dispositivo', 'macintosh')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3587,"('administración', 'de', 'succinilcolina')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3588,"('general', 'má')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3589,"('transesofágica', 'en', 'cirugía')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3590,"('nacional', 'sobre', 'manejo')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3591,"('anestesia', 'del', 'esplácnico')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3592,"('resultado', 'y', 'técnica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3593,"('paracetamol', 'versu', 'ketorolaco')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3594,"('hospitalizacidón', 'quirúrgica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3595,"('al', 'bloqueo', 'caudal')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3596,"('controversia', 'en', 'fluidoterapia')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3597,"('rare', 'image')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3598,"('estándar', 'en', 'colecistectomía')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3599,"('utilidad', 'del', 'vecuronio')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3600,"('anestésico', 'que', 'afectan')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3601,"('administración', 'innecesaria')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3602,"('alprazolam', 'en', 'premedicación')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3603,"('corazón', 'exanguee')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3604,"('razón', 'de', 'distancia')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3605,"('efecto', 'del', 'propofol')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3606,"('tra', 'técnica')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
3607,"('directriz', 'de', 'procedimiento')",1,2,2135,3,0.3338014981273408,0.7205846872952778,0.2405322481467851,False
