,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
1079,"('multicéntrico', 'de', 'farmacovigilancia')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1080,"('th2', 'en', 'alergia')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1081,"('deficiencia', 'de', 'ige')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1082,"('marcha', 'atópica')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1083,hiper-ige,1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1084,"('tre', 'intervención')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1085,"('patogénica', 'entre', 'estreptococo')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1086,"('severa', 'con', 'ciclosporina')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1087,"('médica', 'del', 'asma')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1088,calistenia,1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1089,"('aria', 'y', 'gina')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1090,"('con', 'malformación', 'genitourinaria')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1091,"('método', 'de', 'prick')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1092,"('intradérmica', 'en', 'rinitis')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1093,"('perenne', 'alérgica')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1094,"('error', 'común')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1095,"('año', 'y', 'necesidad')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1096,"('médico', 'de', 'mujer')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1097,"('y', 'san', 'pablo')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1098,"('futura', 'en', 'américa')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1099,"('atópica', 'posterior')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1100,"('leucocito', 'y', 'degranulación')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1101,"('sensibilización', 'a', 'alimento')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,False
1102,"('incremento', 'del', 'conocimiento')",1,3,451,4,0.25221238938053103,0.6474171312222358,0.16328662159144886,True
1103,"('asmático', 'y', 'sano')",2,5,450,6,0.29013906447534765,0.555456355205743,0.16115958725628068,False
1104,th2,2,5,450,6,0.29013906447534765,0.555456355205743,0.16115958725628068,True
1105,"('sensibilización', 'a', 'pólén')",2,5,450,6,0.29013906447534765,0.555456355205743,0.16115958725628068,False
1106,"('reacción', 'a', 'medicamento')",2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,True
1107,clĩnico,2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,False
1108,"('bala', 'mágica')",2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,False
1109,"('riesgo', 'de', 'alergia')",2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,False
1110,"('práctica', 'de', 'alergó1ogo')",2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,False
1111,alergó1ogo,2,6,450,5,0.25442477876106195,0.6033442726250152,0.15350573307937335,False
1112,"('servicio', 'clínico')",1,4,451,3,0.20221238938053104,0.7583131532272959,0.15334031461277622,False
1113,"('acerca', 'del', 'asma')",1,4,451,3,0.20221238938053104,0.7583131532272959,0.15334031461277622,False
1114,"('patología', 'comparada')",1,4,451,3,0.20221238938053104,0.7583131532272959,0.15334031461277622,False
1115,salazar,3,8,449,7,0.27936444086886564,0.5425401901645727,0.15156643687421387,False
1116,"('e', 'inmunología', 'clínica')",3,8,449,7,0.27936444086886564,0.5304419901137873,0.14818662998150656,True
1117,"('frecuencia', 'de', 'asma')",1,4,451,3,0.20221238938053104,0.7316971131155683,0.14795822154593571,False
1118,"('alergénico', 'de', 'dermatophagoide')",1,4,451,3,0.20221238938053104,0.7316971131155683,0.14795822154593571,False
1119,"('encuesta', 'transversal')",1,4,451,3,0.20221238938053104,0.7316971131155683,0.14795822154593571,False
1120,"('inmunología', 'clínica')",9,19,443,14,0.3413400758533502,0.4328665972778381,0.14775471714919886,True
1121,"('prevalencia', 'de', 'rinitis')",2,7,450,4,0.22664700098328416,0.6518354350847178,0.1477365464965855,False
1122,"('veneno', 'de', 'abeja')",3,9,449,6,0.2566371681415929,0.5553832696196156,0.14253198954839694,True
1123,"('en', 'anemia', 'hemolítica')",2,6,450,6,0.25442477876106195,0.5592714140277947,0.14229250578140795,False
1124,"('a', 'dermatophagoide', 'pteronyssinu')",2,6,450,6,0.25442477876106195,0.5592714140277947,0.14229250578140795,True
1125,"('fisiología', 'y', 'medicina')",2,6,450,6,0.25442477876106195,0.5592714140277947,0.14229250578140795,False
1126,"('la', 'función', 'celular')",3,10,449,5,0.2374063989108237,0.5953290628268568,0.1413349289726796,False
1127,"('función', 'celular')",3,10,449,5,0.2374063989108237,0.5953290628268568,0.1413349289726796,True
1128,"('inmunoterapia', 'en', 'paciente')",3,9,449,7,0.2566371681415929,0.5370913806013551,0.13783761095079025,False
1129,"('investigacion', 'clinica')",2,7,450,5,0.22664700098328416,0.5978728718251174,0.1355060933684263,False
1130,"('diagnóstico', 'de', 'alergia')",3,11,449,5,0.2209228824273072,0.60915803166672,0.13457694820955665,False
1131,"('concentración', 'de', 'inmunoglobulina')",3,11,449,5,0.2209228824273072,0.60915803166672,0.13457694820955665,True
1132,"('himenóptero', 'en', 'pediatría')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1133,"('y', 'endoscopía', 'digestiva')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1134,"('minuto', 'en', 'niño')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1135,"('el', 'cuestionario', 'sf-36')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1136,"('globulina', 'gamma')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1137,"('paciente', 'con', 'implante')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1138,"('esteroide', 'inhalado')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1139,"('intervención', 'ambiental')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1140,lupoide,1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1141,"('agonista', 'beta')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1142,futbol,1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1143,"('consulta', 'de', 'alergia')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1144,"('asma', 'leve')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,True
1145,"('cutánea', 'con', 'alergeno')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1146,"('micobacteria', 'no', 'clasificada')",1,4,451,4,0.20221238938053104,0.6611805393600154,0.13369889667589693,False
1147,"('del', 'consejo', 'directivo')",1,5,451,3,0.16887905604719766,0.7793484987582385,0.1316156388020919,False
1148,"('consejo', 'directivo')",1,5,451,3,0.16887905604719766,0.7793484987582385,0.1316156388020919,False
1149,"('sujeto', 'asmático')",2,6,450,7,0.25442477876106195,0.5151985554305741,0.13107927848344253,False
1150,"('en', 'sujeto', 'asmático')",2,6,450,7,0.25442477876106195,0.5151985554305741,0.13107927848344253,False
1151,"('servicio', 'de', 'alergia')",3,9,449,8,0.2566371681415929,0.4966194581566549,0.1274510113853362,True
1152,"('prevalencia', 'de', 'hipersensibilidad')",2,7,450,6,0.22664700098328416,0.5586969975164771,0.12662699894547486,False
1153,mágica,2,7,450,6,0.22664700098328416,0.5586969975164768,0.12662699894547486,False
1154,"('broncodilatador', 'en', 'paciente')",1,5,451,3,0.16887905604719766,0.7427647207217175,0.12543740490064406,False
1155,seicap,2,8,450,5,0.204424778761062,0.6039719856603264,0.12346683954649153,False
1156,"('síndrome', 'urticariano')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1157,"('y', 'periplaneta', 'americana')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1158,"('el', 'arzobispo', 'fonte')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1159,urticariano,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1160,benjamina,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1161,"('alérgica', 'que', 'viven')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1162,"('para', 'vieja', 'enfermedad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1163,"('la', 'familia', 'oleaceae')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1164,"('la', 'bala', 'mágica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1165,"('educación', 'del', 'conocimiento')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1166,"('evocacion', 'de', 'pasteur')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1167,"('niño', 'sano', 'expuesto')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1168,"('alergénico', 'de', 'mu')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1169,"('cutánea', 'y', 'enfermedad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1170,"('adversa', 'a', 'prueba')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1171,"('tiroidea', 'y', 'anticuerpo')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1172,"('rinitis', 'alérgica', 'moderada-severa')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1173,"('adolescente', 'con', 'rinitis')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1174,blatella,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1175,"('cronica', 'con', 'alteración')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1176,"('urticaria', 'cronica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1177,"('mycobacteria', 'no', 'clasificada')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1178,"('implante', 'ortopédico')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1179,"('y', 'pinu', 'spp')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1180,"('una', 'rara', 'enfermedad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1181,"('encuesta', 'de', 'reacción')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1182,"('ficu', 'benjamina')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1183,"('la', 'citología', 'nasal')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1184,"('adulto', 'con', 'rinitis')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1185,"('caso', 'de', 'rinitis')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1186,"('infección', 'por', 'treponema')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1187,"('familia', 'oleaceae')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1188,oleaceae,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1189,good,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1190,"('inmunización', 'específica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1191,"('sensibilización', 'con', 'alergeno')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1192,"('paciente', 'con', 'cuadro')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1193,ficu,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1194,"('rara', 'enfermedad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1195,"('alguna', 'generalidad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1196,"('revista', 'medicina')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1197,"('americana', 'en', 'paciente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1198,"('musculu', 'en', 'paciente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1199,"('bcg', 'frente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1200,"('equisetifolia', 'y', 'pinu')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1201,"('blatella', 'germanica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1202,"('entre', 'blatella', 'germanica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1203,"('arzobispo', 'fonte')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1204,"('primaria', 'en', 'adulto')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1205,"('himenóptero', 'en', 'estudiante')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1206,"('clínica', 'de', 'inmunodeficiencia')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1207,"('la', 'revista', 'medicina')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1208,p2,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,True
1209,"('benjamina', 'en', 'paciente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1210,"('aeroalergeno', 'en', 'sujeto')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1211,"('cutánea', 'e', 'inmunoterapia')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1212,"('la', 'respuesta', 'inmunologica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1213,"('infeccion', 'con', 'mycobacteria')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1214,"('experiencia', 'de', 'trasplante')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1215,"('a', 'ficu', 'benjamina')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1216,"('polen', 'de', 'casuarina')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1217,"('y', 'anticuerpo', 'antiperoxidasa')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1218,"('con', 'bcg', 'frente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1219,"('a', 'differente', 'concentración')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1220,"('differente', 'concentración')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1221,"('informe', 'de', 'cuatro')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1222,"('rara', 'enfermedad', 'sistémica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1223,"('de', 'mu', 'musculu')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1224,"('sensibilización', 'a', 'ficu')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1225,bioterio,1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1226,"('lo', 'cobayo', 'vacunado')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1227,"('respuesta', 'inmunologica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1228,"('la', 'inmunización', 'específica')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1229,"('procedimiento', 'dental')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1230,"('prevalencia', 'de', 'reactividad')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1231,"('pinu', 'spp')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1232,"('concentración', 'de', 'contaminación')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1233,"('hr', '``', '20')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1234,"('hipersensibilidad', 'al', 'veneno')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1235,"('concepto', 'para', 'vieja')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1236,"('correlación', 'entre', 'blatella')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1237,"('alimentario', 'en', 'paciente')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1238,"('la', 'tolerancia', 'adquirida')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
1239,"('alérgica', 'moderada-severa')",1,4,451,5,0.20221238938053104,0.5906639656044625,0.11943957180585815,False
